@RELATION medidor_um_janela_dez

@ATTRIBUTE medida_um	REAL
@ATTRIBUTE medida_dois	REAL
@ATTRIBUTE medida_tres	REAL
@ATTRIBUTE medida_quatro	REAL
@ATTRIBUTE medida_cincoo	REAL
@ATTRIBUTE medida_seis	REAL
@ATTRIBUTE medida_sete	REAL
@ATTRIBUTE medida_oito	REAL
@ATTRIBUTE medida_nove	REAL
@ATTRIBUTE valor_predito	REAL
@ATTRIBUTE dia_de_semana	REAL
@ATTRIBUTE fim_de_semana	REAL
@ATTRIBUTE estacao_do_ano	REAL
@DATA
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,4
0.000,0.000,0.000,0.000,0.000,12.452,0.311,0.311,0.311,0.000,1,0,4
0.000,0.000,0.000,0.000,12.452,0.311,0.311,0.311,0.000,0.000,1,0,4
0.000,0.000,0.000,12.452,0.311,0.311,0.311,0.000,0.000,0.000,1,0,4
0.000,0.000,12.452,0.311,0.311,0.311,0.000,0.000,0.000,34.243,1,0,4
0.000,12.452,0.311,0.311,0.311,0.000,0.000,0.000,34.243,46.695,1,0,4
12.452,0.311,0.311,0.311,0.000,0.000,0.000,34.243,46.695,18.678,1,0,4
0.311,0.311,0.311,0.000,0.000,0.000,34.243,46.695,18.678,0.311,1,0,4
0.311,0.311,0.000,0.000,0.000,34.243,46.695,18.678,0.311,0.311,1,0,4
0.311,0.000,0.000,0.000,34.243,46.695,18.678,0.311,0.311,0.000,1,0,4
0.000,0.000,0.000,34.243,46.695,18.678,0.311,0.311,0.000,0.000,1,0,4
0.000,0.000,34.243,46.695,18.678,0.311,0.311,0.000,0.000,0.000,1,0,4
0.000,34.243,46.695,18.678,0.311,0.311,0.000,0.000,0.000,0.000,1,0,4
34.243,46.695,18.678,0.311,0.311,0.000,0.000,0.000,0.000,0.000,1,0,4
46.695,18.678,0.311,0.311,0.000,0.000,0.000,0.000,0.000,0.000,1,0,4
18.678,0.311,0.311,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,4
0.311,0.311,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,4
0.311,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,4
0.311,0.311,0.311,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,1,4
0.311,0.311,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,1,4
0.311,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,1,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,1,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,1,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,1,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,1,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,1,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.311,0,1,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.311,0.000,0,1,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.311,0.000,0.000,0,1,4
0.000,0.000,0.000,0.000,0.000,0.000,0.311,0.000,0.000,0.000,0,1,4
0.000,0.000,0.000,0.000,0.000,0.311,0.000,0.000,0.000,0.000,0,1,4
0.000,0.000,0.000,0.000,0.311,0.000,0.000,0.000,0.000,0.000,0,1,4
0.000,0.000,0.000,0.311,0.000,0.000,0.000,0.000,0.000,0.000,0,1,4
0.000,0.000,0.311,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,1,4
0.000,0.311,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,1,4
0.311,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,1,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,1,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,1,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,1,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,1,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,1,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,1,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,1,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,1,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,1,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,1,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,1,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,1,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,1,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,1,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,1,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,1,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,1,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,1,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,1,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,1,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,1,4
0.000,34.243,0.311,0.311,0.311,0.311,0.000,0.311,0.311,0.000,0,1,4
34.243,0.311,0.311,0.311,0.311,0.000,0.311,0.311,0.000,0.000,0,1,4
0.311,0.311,0.311,0.311,0.000,0.311,0.311,0.000,0.000,0.000,0,1,4
0.311,0.311,0.311,0.000,0.311,0.311,0.000,0.000,0.000,0.000,0,1,4
0.311,0.311,0.000,0.311,0.311,0.000,0.000,0.000,0.000,0.000,0,1,4
0.311,0.000,0.311,0.311,0.000,0.000,0.000,0.000,0.000,0.000,0,1,4
0.000,0.311,0.311,0.000,0.000,0.000,0.000,0.000,0.000,0.311,0,1,4
0.311,0.311,0.000,0.000,0.000,0.000,0.000,0.000,0.311,12.452,0,1,4
0.311,0.000,0.000,0.000,0.000,0.000,0.000,0.311,12.452,0.000,0,1,4
0.000,0.000,0.000,0.000,0.000,0.000,0.311,12.452,0.000,0.000,0,1,4
0.000,0.000,0.000,0.000,0.000,0.311,12.452,0.000,0.000,0.000,0,1,4
0.000,0.000,0.000,0.000,0.311,12.452,0.000,0.000,0.000,0.000,0,1,4
0.000,0.000,0.000,0.311,12.452,0.000,0.000,0.000,0.000,0.000,0,1,4
0.000,0.000,0.311,12.452,0.000,0.000,0.000,0.000,0.000,0.000,0,1,4
0.000,0.311,12.452,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,1,4
0.311,12.452,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,1,4
12.452,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,1,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,1,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,1,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,1,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,1,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,1,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,1,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,1,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,1,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,1,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,1,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,1,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,1,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,1,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,1,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,1,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,1,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,1,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,1,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,1,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,1,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,1,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,1,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,24.904,1,0,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,24.904,0.000,1,0,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,24.904,0.000,0.000,1,0,4
0.000,0.000,0.000,0.000,0.000,0.000,24.904,0.000,0.000,0.000,1,0,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,4
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,1
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,1
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,1
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,1
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,1
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,1
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,1
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,1
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,1
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,1
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,1
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,1
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,1
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,1
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,1
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,1
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,1
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,1
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,1
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,1
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,1
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,1
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,1
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,1
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,1
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,1
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,1
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,1
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,1
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,1
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,1
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,1
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,1
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,1
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,1
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,1
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,1
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,1
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0,1
0.000,0.000,0.880,0.000,0.770,0.000,0.000,1.760,0.660,0.660,1,0,1
0.000,0.880,0.000,0.770,0.000,0.000,1.760,0.660,0.660,0.000,1,0,1
0.880,0.000,0.770,0.000,0.000,1.760,0.660,0.660,0.000,0.660,1,0,1
0.000,0.770,0.000,0.000,1.760,0.660,0.660,0.000,0.660,0.000,1,0,1
0.770,0.000,0.000,1.760,0.660,0.660,0.000,0.660,0.000,0.880,1,0,1
0.000,0.000,1.760,0.660,0.660,0.000,0.660,0.000,0.880,0.000,1,0,1
0.000,1.760,0.660,0.660,0.000,0.660,0.000,0.880,0.000,0.770,1,0,1
1.760,0.660,0.660,0.000,0.660,0.000,0.880,0.000,0.770,0.000,1,0,1
0.660,0.660,0.000,0.660,0.000,0.880,0.000,0.770,0.000,0.000,1,0,1
0.660,0.000,0.660,0.000,0.880,0.000,0.770,0.000,0.000,0.770,1,0,1
0.000,0.660,0.000,0.880,0.000,0.770,0.000,0.000,0.770,0.000,1,0,1
0.660,0.000,0.880,0.000,0.770,0.000,0.000,0.770,0.000,0.770,1,0,1
0.000,0.880,0.000,0.770,0.000,0.000,0.770,0.000,0.770,0.000,1,0,1
0.880,0.000,0.770,0.000,0.000,0.770,0.000,0.770,0.000,0.000,1,0,1
0.000,0.770,0.000,0.000,0.770,0.000,0.770,0.000,0.000,0.770,1,0,1
0.770,0.000,0.000,0.770,0.000,0.770,0.000,0.000,0.770,0.000,1,0,1
0.000,0.000,0.770,0.000,0.770,0.000,0.000,0.770,0.000,0.660,1,0,1
0.000,0.770,0.000,0.770,0.000,0.000,0.770,0.000,0.660,0.110,1,0,1
0.770,0.000,0.770,0.000,0.000,0.770,0.000,0.660,0.110,0.000,1,0,1
0.000,0.770,0.000,0.000,0.770,0.000,0.660,0.110,0.000,0.660,1,0,1
0.770,0.000,0.000,0.770,0.000,0.660,0.110,0.000,0.660,0.110,1,0,1
0.000,0.000,0.770,0.000,0.660,0.110,0.000,0.660,0.110,0.000,1,0,1
0.000,0.770,0.000,0.660,0.110,0.000,0.660,0.110,0.000,0.660,1,0,1
0.770,0.000,0.660,0.110,0.000,0.660,0.110,0.000,0.660,0.000,1,0,1
0.000,0.660,0.110,0.000,0.660,0.110,0.000,0.660,0.000,0.110,1,0,1
0.660,0.110,0.000,0.660,0.110,0.000,0.660,0.000,0.110,0.660,1,0,1
0.110,0.000,0.660,0.110,0.000,0.660,0.000,0.110,0.660,0.000,1,0,1
0.000,0.660,0.110,0.000,0.660,0.000,0.110,0.660,0.000,0.110,1,0,1
0.660,0.110,0.000,0.660,0.000,0.110,0.660,0.000,0.110,0.660,1,0,1
0.110,0.000,0.660,0.000,0.110,0.660,0.000,0.110,0.660,0.000,1,0,1
0.000,0.660,0.000,0.110,0.660,0.000,0.110,0.660,0.000,0.000,1,0,1
0.660,0.000,0.110,0.660,0.000,0.110,0.660,0.000,0.000,0.660,1,0,1
0.000,0.110,0.660,0.000,0.110,0.660,0.000,0.000,0.660,0.110,1,0,1
0.110,0.660,0.000,0.110,0.660,0.000,0.000,0.660,0.110,0.000,1,0,1
0.660,0.000,0.110,0.660,0.000,0.000,0.660,0.110,0.000,0.660,1,0,1
0.000,0.110,0.660,0.000,0.000,0.660,0.110,0.000,0.660,0.000,1,0,1
0.110,0.660,0.000,0.000,0.660,0.110,0.000,0.660,0.000,0.770,1,0,1
0.660,0.000,0.000,0.660,0.110,0.000,0.660,0.000,0.770,0.110,1,0,1
0.000,0.000,0.660,0.110,0.000,0.660,0.000,0.770,0.110,0.000,1,0,1
0.660,0.000,0.110,0.660,0.110,0.660,0.110,0.000,0.770,0.000,1,0,1
0.000,0.110,0.660,0.110,0.660,0.110,0.000,0.770,0.000,0.660,1,0,1
0.110,0.660,0.110,0.660,0.110,0.000,0.770,0.000,0.660,0.110,1,0,1
0.660,0.110,0.660,0.110,0.000,0.770,0.000,0.660,0.110,0.000,1,0,1
0.110,0.660,0.110,0.000,0.770,0.000,0.660,0.110,0.000,0.770,1,0,1
0.660,0.110,0.000,0.770,0.000,0.660,0.110,0.000,0.770,0.000,1,0,1
0.110,0.000,0.770,0.000,0.660,0.110,0.000,0.770,0.000,0.770,1,0,1
0.000,0.770,0.000,0.660,0.110,0.000,0.770,0.000,0.770,0.000,1,0,1
0.770,0.000,0.660,0.110,0.000,0.770,0.000,0.770,0.000,0.000,1,0,1
0.000,0.660,0.110,0.000,0.770,0.000,0.770,0.000,0.000,0.770,1,0,1
0.660,0.110,0.000,0.770,0.000,0.770,0.000,0.000,0.770,0.000,1,0,1
0.110,0.000,0.770,0.000,0.770,0.000,0.000,0.770,0.000,0.770,1,0,1
0.000,0.770,0.000,0.770,0.000,0.000,0.770,0.000,0.770,0.000,1,0,1
0.770,0.000,0.770,0.000,0.000,0.770,0.000,0.770,0.000,0.000,1,0,1
0.000,0.770,0.000,0.000,0.770,0.000,0.770,0.000,0.000,0.770,1,0,1
0.770,0.000,0.000,0.770,0.000,0.770,0.000,0.000,0.770,0.000,1,0,1
0.000,0.000,0.770,0.000,0.770,0.000,0.000,0.770,0.000,0.000,1,0,1
0.000,0.770,0.000,0.770,0.000,0.000,0.770,0.000,0.000,0.770,1,0,1
0.770,0.000,0.770,0.000,0.000,0.770,0.000,0.000,0.770,0.000,1,0,1
0.000,0.770,0.000,0.000,0.770,0.000,0.000,0.770,0.000,0.220,1,0,1
0.770,0.000,0.000,0.770,0.000,0.000,0.770,0.000,0.220,0.550,1,0,1
