@RELATION medidor_tres_janela_quinze

@ATTRIBUTE medida_um		REAL
@ATTRIBUTE medida_dois		REAL
@ATTRIBUTE medida_tres		REAL
@ATTRIBUTE medida_quatro	REAL
@ATTRIBUTE medida_cinco		REAL
@ATTRIBUTE medida_seis		REAL
@ATTRIBUTE medida_sete		REAL
@ATTRIBUTE medida_oito		REAL
@ATTRIBUTE medida_nove		REAL
@ATTRIBUTE medida_dez		REAL
@ATTRIBUTE medida_onze		REAL
@ATTRIBUTE medida_doze		REAL
@ATTRIBUTE medida_treze		REAL
@ATTRIBUTE medida_quatorze	REAL
@ATTRIBUTE valor_predito	REAL
@ATTRIBUTE dia_de_semana	REAL
@ATTRIBUTE fim_de_semana	REAL
@ATTRIBUTE estacao_do_ano	REAL
@DATA
88.000,156.200,234.300,236.500,234.300,177.100,234.300,232.100,176.000,75.900,86.900,74.800,90.200,78.100,82.500,1,0,4
156.200,234.300,236.500,234.300,177.100,234.300,232.100,176.000,75.900,86.900,74.800,90.200,78.100,82.500,46.200,1,0,4
234.300,236.500,234.300,177.100,234.300,232.100,176.000,75.900,86.900,74.800,90.200,78.100,82.500,46.200,46.200,1,0,4
236.500,234.300,177.100,234.300,232.100,176.000,75.900,86.900,74.800,90.200,78.100,82.500,46.200,46.200,45.100,1,0,4
234.300,177.100,234.300,232.100,176.000,75.900,86.900,74.800,90.200,78.100,82.500,46.200,46.200,45.100,61.600,1,0,4
177.100,234.300,232.100,176.000,75.900,86.900,74.800,90.200,78.100,82.500,46.200,46.200,45.100,61.600,88.000,1,0,4
234.300,232.100,176.000,75.900,86.900,74.800,90.200,78.100,82.500,46.200,46.200,45.100,61.600,88.000,89.100,1,0,4
232.100,176.000,75.900,86.900,74.800,90.200,78.100,82.500,46.200,46.200,45.100,61.600,88.000,89.100,180.400,1,0,4
176.000,75.900,86.900,74.800,90.200,78.100,82.500,46.200,46.200,45.100,61.600,88.000,89.100,180.400,217.800,1,0,4
75.900,86.900,74.800,90.200,78.100,82.500,46.200,46.200,45.100,61.600,88.000,89.100,180.400,217.800,213.400,1,0,4
86.900,74.800,90.200,78.100,82.500,46.200,46.200,45.100,61.600,88.000,89.100,180.400,217.800,213.400,152.900,1,0,4
74.800,90.200,78.100,82.500,46.200,46.200,45.100,61.600,88.000,89.100,180.400,217.800,213.400,152.900,90.200,1,0,4
90.200,78.100,82.500,46.200,46.200,45.100,61.600,88.000,89.100,180.400,217.800,213.400,152.900,90.200,66.000,1,0,4
78.100,82.500,46.200,46.200,45.100,61.600,88.000,89.100,180.400,217.800,213.400,152.900,90.200,66.000,67.100,1,0,4
82.500,46.200,46.200,45.100,61.600,88.000,89.100,180.400,217.800,213.400,152.900,90.200,66.000,67.100,66.000,1,0,4
46.200,46.200,45.100,61.600,88.000,89.100,180.400,217.800,213.400,152.900,90.200,66.000,67.100,66.000,66.000,1,0,4
46.200,45.100,61.600,88.000,89.100,180.400,217.800,213.400,152.900,90.200,66.000,67.100,66.000,66.000,67.100,1,0,4
45.100,61.600,88.000,89.100,180.400,217.800,213.400,152.900,90.200,66.000,67.100,66.000,66.000,67.100,66.000,1,0,4
61.600,88.000,89.100,180.400,217.800,213.400,152.900,90.200,66.000,67.100,66.000,66.000,67.100,66.000,67.100,1,0,4
88.000,89.100,180.400,217.800,213.400,152.900,90.200,66.000,67.100,66.000,66.000,67.100,66.000,67.100,66.000,1,0,4
89.100,180.400,217.800,213.400,152.900,90.200,66.000,67.100,66.000,66.000,67.100,66.000,67.100,66.000,66.000,1,0,4
180.400,217.800,213.400,152.900,90.200,66.000,67.100,66.000,66.000,67.100,66.000,67.100,66.000,66.000,67.100,1,0,4
66.000,66.000,67.100,66.000,66.000,67.100,66.000,66.000,67.100,66.000,66.000,67.100,90.200,88.000,88.000,1,0,4
66.000,67.100,66.000,66.000,67.100,66.000,66.000,67.100,66.000,66.000,67.100,90.200,88.000,88.000,86.900,1,0,4
67.100,66.000,66.000,67.100,66.000,66.000,67.100,66.000,66.000,67.100,90.200,88.000,88.000,86.900,80.300,1,0,4
66.000,66.000,67.100,66.000,66.000,67.100,66.000,66.000,67.100,90.200,88.000,88.000,86.900,80.300,86.900,1,0,4
66.000,67.100,66.000,66.000,67.100,66.000,66.000,67.100,90.200,88.000,88.000,86.900,80.300,86.900,59.400,1,0,4
67.100,66.000,66.000,67.100,66.000,66.000,67.100,90.200,88.000,88.000,86.900,80.300,86.900,59.400,78.100,1,0,4
66.000,66.000,67.100,66.000,66.000,67.100,90.200,88.000,88.000,86.900,80.300,86.900,59.400,78.100,74.800,1,0,4
66.000,67.100,66.000,66.000,67.100,90.200,88.000,88.000,86.900,80.300,86.900,59.400,78.100,74.800,64.900,1,0,4
67.100,66.000,66.000,67.100,90.200,88.000,88.000,86.900,80.300,86.900,59.400,78.100,74.800,64.900,60.500,1,0,4
66.000,66.000,67.100,90.200,88.000,88.000,86.900,80.300,86.900,59.400,78.100,74.800,64.900,60.500,58.300,1,0,4
66.000,67.100,90.200,88.000,88.000,86.900,80.300,86.900,59.400,78.100,74.800,64.900,60.500,58.300,83.600,1,0,4
67.100,90.200,88.000,88.000,86.900,80.300,86.900,59.400,78.100,74.800,64.900,60.500,58.300,83.600,73.700,1,0,4
90.200,88.000,88.000,86.900,80.300,86.900,59.400,78.100,74.800,64.900,60.500,58.300,83.600,73.700,139.700,1,0,4
88.000,88.000,86.900,80.300,86.900,59.400,78.100,74.800,64.900,60.500,58.300,83.600,73.700,139.700,229.900,1,0,4
88.000,86.900,80.300,86.900,59.400,78.100,74.800,64.900,60.500,58.300,83.600,73.700,139.700,229.900,216.700,1,0,4
86.900,80.300,86.900,59.400,78.100,74.800,64.900,60.500,58.300,83.600,73.700,139.700,229.900,216.700,226.600,1,0,4
80.300,86.900,59.400,78.100,74.800,64.900,60.500,58.300,83.600,73.700,139.700,229.900,216.700,226.600,228.800,1,0,4
86.900,59.400,78.100,74.800,64.900,60.500,58.300,83.600,73.700,139.700,229.900,216.700,226.600,228.800,217.800,1,0,4
59.400,78.100,74.800,64.900,60.500,58.300,83.600,73.700,139.700,229.900,216.700,226.600,228.800,217.800,138.600,1,0,4
78.100,74.800,64.900,60.500,58.300,83.600,73.700,139.700,229.900,216.700,226.600,228.800,217.800,138.600,45.100,1,0,4
74.800,64.900,60.500,58.300,83.600,73.700,139.700,229.900,216.700,226.600,228.800,217.800,138.600,45.100,50.600,1,0,4
64.900,60.500,58.300,83.600,73.700,139.700,229.900,216.700,226.600,228.800,217.800,138.600,45.100,50.600,53.900,1,0,4
60.500,58.300,83.600,73.700,139.700,229.900,216.700,226.600,228.800,217.800,138.600,45.100,50.600,53.900,57.200,1,0,4
58.300,83.600,73.700,139.700,229.900,216.700,226.600,228.800,217.800,138.600,45.100,50.600,53.900,57.200,64.900,1,0,4
83.600,73.700,139.700,229.900,216.700,226.600,228.800,217.800,138.600,45.100,50.600,53.900,57.200,64.900,56.100,1,0,4
73.700,139.700,229.900,216.700,226.600,228.800,217.800,138.600,45.100,50.600,53.900,57.200,64.900,56.100,56.100,1,0,4
139.700,229.900,216.700,226.600,228.800,217.800,138.600,45.100,50.600,53.900,57.200,64.900,56.100,56.100,56.100,1,0,4
229.900,216.700,226.600,228.800,217.800,138.600,45.100,50.600,53.900,57.200,64.900,56.100,56.100,56.100,60.500,1,0,4
216.700,226.600,228.800,217.800,138.600,45.100,50.600,53.900,57.200,64.900,56.100,56.100,56.100,60.500,66.000,1,0,4
226.600,228.800,217.800,138.600,45.100,50.600,53.900,57.200,64.900,56.100,56.100,56.100,60.500,66.000,56.100,1,0,4
228.800,217.800,138.600,45.100,50.600,53.900,57.200,64.900,56.100,56.100,56.100,60.500,66.000,56.100,62.700,1,0,4
217.800,138.600,45.100,50.600,53.900,57.200,64.900,56.100,56.100,56.100,60.500,66.000,56.100,62.700,61.600,1,0,4
138.600,45.100,50.600,53.900,57.200,64.900,56.100,56.100,56.100,60.500,66.000,56.100,62.700,61.600,57.200,1,0,4
45.100,50.600,53.900,57.200,64.900,56.100,56.100,56.100,60.500,66.000,56.100,62.700,61.600,57.200,66.000,1,0,4
58.300,67.100,58.300,61.600,44.000,25.300,25.300,24.200,25.300,25.300,24.200,25.300,44.000,49.500,46.200,0,1,4
67.100,58.300,61.600,44.000,25.300,25.300,24.200,25.300,25.300,24.200,25.300,44.000,49.500,46.200,46.200,0,1,4
58.300,61.600,44.000,25.300,25.300,24.200,25.300,25.300,24.200,25.300,44.000,49.500,46.200,46.200,70.400,0,1,4
61.600,44.000,25.300,25.300,24.200,25.300,25.300,24.200,25.300,44.000,49.500,46.200,46.200,70.400,199.100,0,1,4
44.000,25.300,25.300,24.200,25.300,25.300,24.200,25.300,44.000,49.500,46.200,46.200,70.400,199.100,167.200,0,1,4
25.300,25.300,24.200,25.300,25.300,24.200,25.300,44.000,49.500,46.200,46.200,70.400,199.100,167.200,150.700,0,1,4
25.300,24.200,25.300,25.300,24.200,25.300,44.000,49.500,46.200,46.200,70.400,199.100,167.200,150.700,69.300,0,1,4
24.200,25.300,25.300,24.200,25.300,44.000,49.500,46.200,46.200,70.400,199.100,167.200,150.700,69.300,46.200,0,1,4
25.300,25.300,24.200,25.300,44.000,49.500,46.200,46.200,70.400,199.100,167.200,150.700,69.300,46.200,46.200,0,1,4
25.300,24.200,25.300,44.000,49.500,46.200,46.200,70.400,199.100,167.200,150.700,69.300,46.200,46.200,42.900,0,1,4
24.200,25.300,44.000,49.500,46.200,46.200,70.400,199.100,167.200,150.700,69.300,46.200,46.200,42.900,34.100,0,1,4
25.300,44.000,49.500,46.200,46.200,70.400,199.100,167.200,150.700,69.300,46.200,46.200,42.900,34.100,46.200,0,1,4
44.000,49.500,46.200,46.200,70.400,199.100,167.200,150.700,69.300,46.200,46.200,42.900,34.100,46.200,46.200,0,1,4
49.500,46.200,46.200,70.400,199.100,167.200,150.700,69.300,46.200,46.200,42.900,34.100,46.200,46.200,46.200,0,1,4
46.200,46.200,70.400,199.100,167.200,150.700,69.300,46.200,46.200,42.900,34.100,46.200,46.200,46.200,45.100,0,1,4
46.200,70.400,199.100,167.200,150.700,69.300,46.200,46.200,42.900,34.100,46.200,46.200,46.200,45.100,46.200,0,1,4
70.400,199.100,167.200,150.700,69.300,46.200,46.200,42.900,34.100,46.200,46.200,46.200,45.100,46.200,46.200,0,1,4
199.100,167.200,150.700,69.300,46.200,46.200,42.900,34.100,46.200,46.200,46.200,45.100,46.200,46.200,46.200,0,1,4
167.200,150.700,69.300,46.200,46.200,42.900,34.100,46.200,46.200,46.200,45.100,46.200,46.200,46.200,46.200,0,1,4
150.700,69.300,46.200,46.200,42.900,34.100,46.200,46.200,46.200,45.100,46.200,46.200,46.200,46.200,25.300,0,1,4
69.300,46.200,46.200,42.900,34.100,46.200,46.200,46.200,45.100,46.200,46.200,46.200,46.200,25.300,27.500,0,1,4
46.200,46.200,42.900,34.100,46.200,46.200,46.200,45.100,46.200,46.200,46.200,46.200,25.300,27.500,25.300,0,1,4
46.200,42.900,34.100,46.200,46.200,46.200,45.100,46.200,46.200,46.200,46.200,25.300,27.500,25.300,25.300,0,1,4
42.900,34.100,46.200,46.200,46.200,45.100,46.200,46.200,46.200,46.200,25.300,27.500,25.300,25.300,25.300,0,1,4
34.100,46.200,46.200,46.200,45.100,46.200,46.200,46.200,46.200,25.300,27.500,25.300,25.300,25.300,24.200,0,1,4
46.200,46.200,46.200,45.100,46.200,46.200,46.200,46.200,25.300,27.500,25.300,25.300,25.300,24.200,25.300,0,1,4
46.200,46.200,45.100,46.200,46.200,46.200,46.200,25.300,27.500,25.300,25.300,25.300,24.200,25.300,25.300,0,1,4
46.200,45.100,46.200,46.200,46.200,46.200,25.300,27.500,25.300,25.300,25.300,24.200,25.300,25.300,25.300,0,1,4
45.100,46.200,46.200,46.200,46.200,25.300,27.500,25.300,25.300,25.300,24.200,25.300,25.300,25.300,26.400,0,1,4
46.200,46.200,46.200,46.200,25.300,27.500,25.300,25.300,25.300,24.200,25.300,25.300,25.300,26.400,25.300,0,1,4
46.200,46.200,46.200,25.300,27.500,25.300,25.300,25.300,24.200,25.300,25.300,25.300,26.400,25.300,25.300,0,1,4
46.200,46.200,25.300,27.500,25.300,25.300,25.300,24.200,25.300,25.300,25.300,26.400,25.300,25.300,25.300,0,1,4
46.200,25.300,27.500,25.300,25.300,25.300,24.200,25.300,25.300,25.300,26.400,25.300,25.300,25.300,24.200,0,1,4
25.300,27.500,25.300,25.300,25.300,24.200,25.300,25.300,25.300,26.400,25.300,25.300,25.300,24.200,25.300,0,1,4
25.300,24.200,27.500,25.300,24.200,25.300,24.200,25.300,25.300,26.400,25.300,26.400,46.200,47.300,48.400,0,1,4
24.200,27.500,25.300,24.200,25.300,24.200,25.300,25.300,26.400,25.300,26.400,46.200,47.300,48.400,47.300,0,1,4
27.500,25.300,24.200,25.300,24.200,25.300,25.300,26.400,25.300,26.400,46.200,47.300,48.400,47.300,50.600,0,1,4
25.300,24.200,25.300,24.200,25.300,25.300,26.400,25.300,26.400,46.200,47.300,48.400,47.300,50.600,47.300,0,1,4
24.200,25.300,24.200,25.300,25.300,26.400,25.300,26.400,46.200,47.300,48.400,47.300,50.600,47.300,47.300,0,1,4
25.300,24.200,25.300,25.300,26.400,25.300,26.400,46.200,47.300,48.400,47.300,50.600,47.300,47.300,46.200,0,1,4
24.200,25.300,25.300,26.400,25.300,26.400,46.200,47.300,48.400,47.300,50.600,47.300,47.300,46.200,47.300,0,1,4
25.300,25.300,26.400,25.300,26.400,46.200,47.300,48.400,47.300,50.600,47.300,47.300,46.200,47.300,47.300,0,1,4
25.300,26.400,25.300,26.400,46.200,47.300,48.400,47.300,50.600,47.300,47.300,46.200,47.300,47.300,47.300,0,1,4
26.400,25.300,26.400,46.200,47.300,48.400,47.300,50.600,47.300,47.300,46.200,47.300,47.300,47.300,47.300,0,1,4
25.300,26.400,46.200,47.300,48.400,47.300,50.600,47.300,47.300,46.200,47.300,47.300,47.300,47.300,47.300,0,1,4
26.400,46.200,47.300,48.400,47.300,50.600,47.300,47.300,46.200,47.300,47.300,47.300,47.300,47.300,48.400,0,1,4
46.200,47.300,48.400,47.300,50.600,47.300,47.300,46.200,47.300,47.300,47.300,47.300,47.300,48.400,48.400,0,1,4
47.300,48.400,47.300,50.600,47.300,47.300,46.200,47.300,47.300,47.300,47.300,47.300,48.400,48.400,46.200,0,1,4
48.400,47.300,50.600,47.300,47.300,46.200,47.300,47.300,47.300,47.300,47.300,48.400,48.400,46.200,46.200,0,1,4
47.300,50.600,47.300,47.300,46.200,47.300,47.300,47.300,47.300,47.300,48.400,48.400,46.200,46.200,46.200,0,1,4
50.600,47.300,47.300,46.200,47.300,47.300,47.300,47.300,47.300,48.400,48.400,46.200,46.200,46.200,45.100,0,1,4
47.300,47.300,46.200,47.300,47.300,47.300,47.300,47.300,48.400,48.400,46.200,46.200,46.200,45.100,46.200,0,1,4
47.300,46.200,47.300,47.300,47.300,47.300,47.300,48.400,48.400,46.200,46.200,46.200,45.100,46.200,46.200,0,1,4
46.200,47.300,47.300,47.300,47.300,47.300,48.400,48.400,46.200,46.200,46.200,45.100,46.200,46.200,25.300,0,1,4
47.300,47.300,47.300,47.300,47.300,48.400,48.400,46.200,46.200,46.200,45.100,46.200,46.200,25.300,25.300,0,1,4
47.300,47.300,47.300,47.300,48.400,48.400,46.200,46.200,46.200,45.100,46.200,46.200,25.300,25.300,24.200,0,1,4
47.300,47.300,47.300,48.400,48.400,46.200,46.200,46.200,45.100,46.200,46.200,25.300,25.300,24.200,28.600,0,1,4
47.300,47.300,48.400,48.400,46.200,46.200,46.200,45.100,46.200,46.200,25.300,25.300,24.200,28.600,24.200,0,1,4
47.300,48.400,48.400,46.200,46.200,46.200,45.100,46.200,46.200,25.300,25.300,24.200,28.600,24.200,25.300,0,1,4
48.400,48.400,46.200,46.200,46.200,45.100,46.200,46.200,25.300,25.300,24.200,28.600,24.200,25.300,25.300,0,1,4
48.400,46.200,46.200,46.200,45.100,46.200,46.200,25.300,25.300,24.200,28.600,24.200,25.300,25.300,24.200,0,1,4
46.200,46.200,46.200,45.100,46.200,46.200,25.300,25.300,24.200,28.600,24.200,25.300,25.300,24.200,25.300,0,1,4
46.200,46.200,45.100,46.200,46.200,25.300,25.300,24.200,28.600,24.200,25.300,25.300,24.200,25.300,25.300,0,1,4
46.200,45.100,46.200,46.200,25.300,25.300,24.200,28.600,24.200,25.300,25.300,24.200,25.300,25.300,27.500,0,1,4
45.100,46.200,46.200,25.300,25.300,24.200,28.600,24.200,25.300,25.300,24.200,25.300,25.300,27.500,26.400,0,1,4
46.200,46.200,25.300,25.300,24.200,28.600,24.200,25.300,25.300,24.200,25.300,25.300,27.500,26.400,25.300,0,1,4
46.200,25.300,25.300,24.200,28.600,24.200,25.300,25.300,24.200,25.300,25.300,27.500,26.400,25.300,25.300,0,1,4
25.300,25.300,24.200,28.600,24.200,25.300,25.300,24.200,25.300,25.300,27.500,26.400,25.300,25.300,25.300,0,1,4
25.300,25.300,28.600,25.300,25.300,26.400,25.300,26.400,27.500,25.300,25.300,28.600,49.500,127.600,211.200,1,0,4
25.300,28.600,25.300,25.300,26.400,25.300,26.400,27.500,25.300,25.300,28.600,49.500,127.600,211.200,248.600,1,0,4
28.600,25.300,25.300,26.400,25.300,26.400,27.500,25.300,25.300,28.600,49.500,127.600,211.200,248.600,221.100,1,0,4
25.300,25.300,26.400,25.300,26.400,27.500,25.300,25.300,28.600,49.500,127.600,211.200,248.600,221.100,214.500,1,0,4
25.300,26.400,25.300,26.400,27.500,25.300,25.300,28.600,49.500,127.600,211.200,248.600,221.100,214.500,182.600,1,0,4
26.400,25.300,26.400,27.500,25.300,25.300,28.600,49.500,127.600,211.200,248.600,221.100,214.500,182.600,174.900,1,0,4
25.300,26.400,27.500,25.300,25.300,28.600,49.500,127.600,211.200,248.600,221.100,214.500,182.600,174.900,242.000,1,0,4
26.400,27.500,25.300,25.300,28.600,49.500,127.600,211.200,248.600,221.100,214.500,182.600,174.900,242.000,192.500,1,0,4
27.500,25.300,25.300,28.600,49.500,127.600,211.200,248.600,221.100,214.500,182.600,174.900,242.000,192.500,218.900,1,0,4
25.300,25.300,28.600,49.500,127.600,211.200,248.600,221.100,214.500,182.600,174.900,242.000,192.500,218.900,180.400,1,0,4
25.300,28.600,49.500,127.600,211.200,248.600,221.100,214.500,182.600,174.900,242.000,192.500,218.900,180.400,163.900,1,0,4
28.600,49.500,127.600,211.200,248.600,221.100,214.500,182.600,174.900,242.000,192.500,218.900,180.400,163.900,88.000,1,0,4
49.500,127.600,211.200,248.600,221.100,214.500,182.600,174.900,242.000,192.500,218.900,180.400,163.900,88.000,90.200,1,0,4
127.600,211.200,248.600,221.100,214.500,182.600,174.900,242.000,192.500,218.900,180.400,163.900,88.000,90.200,60.500,1,0,4
211.200,248.600,221.100,214.500,182.600,174.900,242.000,192.500,218.900,180.400,163.900,88.000,90.200,60.500,71.500,1,0,4
248.600,221.100,214.500,182.600,174.900,242.000,192.500,218.900,180.400,163.900,88.000,90.200,60.500,71.500,61.600,1,0,4
221.100,214.500,182.600,174.900,242.000,192.500,218.900,180.400,163.900,88.000,90.200,60.500,71.500,61.600,176.000,1,0,4
214.500,182.600,174.900,242.000,192.500,218.900,180.400,163.900,88.000,90.200,60.500,71.500,61.600,176.000,204.600,1,0,4
182.600,174.900,242.000,192.500,218.900,180.400,163.900,88.000,90.200,60.500,71.500,61.600,176.000,204.600,151.800,1,0,4
174.900,242.000,192.500,218.900,180.400,163.900,88.000,90.200,60.500,71.500,61.600,176.000,204.600,151.800,59.400,1,0,4
242.000,192.500,218.900,180.400,163.900,88.000,90.200,60.500,71.500,61.600,176.000,204.600,151.800,59.400,19.800,1,0,4
192.500,218.900,180.400,163.900,88.000,90.200,60.500,71.500,61.600,176.000,204.600,151.800,59.400,19.800,25.300,1,0,4
218.900,180.400,163.900,88.000,90.200,60.500,71.500,61.600,176.000,204.600,151.800,59.400,19.800,25.300,25.300,1,0,4
180.400,163.900,88.000,90.200,60.500,71.500,61.600,176.000,204.600,151.800,59.400,19.800,25.300,25.300,24.200,1,0,4
163.900,88.000,90.200,60.500,71.500,61.600,176.000,204.600,151.800,59.400,19.800,25.300,25.300,24.200,25.300,1,0,4
88.000,90.200,60.500,71.500,61.600,176.000,204.600,151.800,59.400,19.800,25.300,25.300,24.200,25.300,25.300,1,0,4
90.200,60.500,71.500,61.600,176.000,204.600,151.800,59.400,19.800,25.300,25.300,24.200,25.300,25.300,24.200,1,0,4
60.500,71.500,61.600,176.000,204.600,151.800,59.400,19.800,25.300,25.300,24.200,25.300,25.300,24.200,25.300,1,0,4
71.500,61.600,176.000,204.600,151.800,59.400,19.800,25.300,25.300,24.200,25.300,25.300,24.200,25.300,25.300,1,0,4
61.600,176.000,204.600,151.800,59.400,19.800,25.300,25.300,24.200,25.300,25.300,24.200,25.300,25.300,24.200,1,0,4
176.000,204.600,151.800,59.400,19.800,25.300,25.300,24.200,25.300,25.300,24.200,25.300,25.300,24.200,25.300,1,0,4
204.600,151.800,59.400,19.800,25.300,25.300,24.200,25.300,25.300,24.200,25.300,25.300,24.200,25.300,25.300,1,0,4
151.800,59.400,19.800,25.300,25.300,24.200,25.300,25.300,24.200,25.300,25.300,24.200,25.300,25.300,24.200,1,0,4
59.400,19.800,25.300,25.300,24.200,25.300,25.300,24.200,25.300,25.300,24.200,25.300,25.300,24.200,25.300,1,0,4
24.200,25.300,25.300,24.200,25.300,24.200,25.300,24.200,25.300,24.200,25.300,24.200,48.400,88.000,290.400,1,0,4
25.300,25.300,24.200,25.300,24.200,25.300,24.200,25.300,24.200,25.300,24.200,48.400,88.000,290.400,269.500,1,0,4
25.300,24.200,25.300,24.200,25.300,24.200,25.300,24.200,25.300,24.200,48.400,88.000,290.400,269.500,233.200,1,0,4
24.200,25.300,24.200,25.300,24.200,25.300,24.200,25.300,24.200,48.400,88.000,290.400,269.500,233.200,193.600,1,0,4
25.300,24.200,25.300,24.200,25.300,24.200,25.300,24.200,48.400,88.000,290.400,269.500,233.200,193.600,232.100,1,0,4
24.200,25.300,24.200,25.300,24.200,25.300,24.200,48.400,88.000,290.400,269.500,233.200,193.600,232.100,229.900,1,0,4
25.300,24.200,25.300,24.200,25.300,24.200,48.400,88.000,290.400,269.500,233.200,193.600,232.100,229.900,203.500,1,0,4
24.200,25.300,24.200,25.300,24.200,48.400,88.000,290.400,269.500,233.200,193.600,232.100,229.900,203.500,232.100,1,0,4
25.300,24.200,25.300,24.200,48.400,88.000,290.400,269.500,233.200,193.600,232.100,229.900,203.500,232.100,232.100,1,0,4
24.200,25.300,24.200,48.400,88.000,290.400,269.500,233.200,193.600,232.100,229.900,203.500,232.100,232.100,231.000,1,0,4
25.300,24.200,48.400,88.000,290.400,269.500,233.200,193.600,232.100,229.900,203.500,232.100,232.100,231.000,229.900,1,0,4
24.200,48.400,88.000,290.400,269.500,233.200,193.600,232.100,229.900,203.500,232.100,232.100,231.000,229.900,216.700,1,0,4
48.400,88.000,290.400,269.500,233.200,193.600,232.100,229.900,203.500,232.100,232.100,231.000,229.900,216.700,222.200,1,0,4
88.000,290.400,269.500,233.200,193.600,232.100,229.900,203.500,232.100,232.100,231.000,229.900,216.700,222.200,212.300,1,0,4
290.400,269.500,233.200,193.600,232.100,229.900,203.500,232.100,232.100,231.000,229.900,216.700,222.200,212.300,206.800,1,0,4
269.500,233.200,193.600,232.100,229.900,203.500,232.100,232.100,231.000,229.900,216.700,222.200,212.300,206.800,223.300,1,0,4
233.200,193.600,232.100,229.900,203.500,232.100,232.100,231.000,229.900,216.700,222.200,212.300,206.800,223.300,232.100,1,0,4
193.600,232.100,229.900,203.500,232.100,232.100,231.000,229.900,216.700,222.200,212.300,206.800,223.300,232.100,220.000,1,0,4
232.100,229.900,203.500,232.100,232.100,231.000,229.900,216.700,222.200,212.300,206.800,223.300,232.100,220.000,90.200,1,0,4
229.900,203.500,232.100,232.100,231.000,229.900,216.700,222.200,212.300,206.800,223.300,232.100,220.000,90.200,55.000,1,0,4
203.500,232.100,232.100,231.000,229.900,216.700,222.200,212.300,206.800,223.300,232.100,220.000,90.200,55.000,66.000,1,0,4
232.100,232.100,231.000,229.900,216.700,222.200,212.300,206.800,223.300,232.100,220.000,90.200,55.000,66.000,56.100,1,0,4
232.100,231.000,229.900,216.700,222.200,212.300,206.800,223.300,232.100,220.000,90.200,55.000,66.000,56.100,57.200,1,0,4
231.000,229.900,216.700,222.200,212.300,206.800,223.300,232.100,220.000,90.200,55.000,66.000,56.100,57.200,67.100,1,0,4
229.900,216.700,222.200,212.300,206.800,223.300,232.100,220.000,90.200,55.000,66.000,56.100,57.200,67.100,56.100,1,0,4
216.700,222.200,212.300,206.800,223.300,232.100,220.000,90.200,55.000,66.000,56.100,57.200,67.100,56.100,66.000,1,0,4
222.200,212.300,206.800,223.300,232.100,220.000,90.200,55.000,66.000,56.100,57.200,67.100,56.100,66.000,58.300,1,0,4
212.300,206.800,223.300,232.100,220.000,90.200,55.000,66.000,56.100,57.200,67.100,56.100,66.000,58.300,67.100,1,0,4
206.800,223.300,232.100,220.000,90.200,55.000,66.000,56.100,57.200,67.100,56.100,66.000,58.300,67.100,57.200,1,0,4
223.300,232.100,220.000,90.200,55.000,66.000,56.100,57.200,67.100,56.100,66.000,58.300,67.100,57.200,67.100,1,0,4
232.100,220.000,90.200,55.000,66.000,56.100,57.200,67.100,56.100,66.000,58.300,67.100,57.200,67.100,62.700,1,0,4
220.000,90.200,55.000,66.000,56.100,57.200,67.100,56.100,66.000,58.300,67.100,57.200,67.100,62.700,60.500,1,0,4
90.200,55.000,66.000,56.100,57.200,67.100,56.100,66.000,58.300,67.100,57.200,67.100,62.700,60.500,56.100,1,0,4
55.000,66.000,56.100,57.200,67.100,56.100,66.000,58.300,67.100,57.200,67.100,62.700,60.500,56.100,66.000,1,0,4
56.100,67.100,42.900,67.100,61.600,61.600,67.100,66.000,67.100,66.000,67.100,68.200,89.100,146.300,234.300,1,0,4
67.100,42.900,67.100,61.600,61.600,67.100,66.000,67.100,66.000,67.100,68.200,89.100,146.300,234.300,235.400,1,0,4
42.900,67.100,61.600,61.600,67.100,66.000,67.100,66.000,67.100,68.200,89.100,146.300,234.300,235.400,236.500,1,0,4
67.100,61.600,61.600,67.100,66.000,67.100,66.000,67.100,68.200,89.100,146.300,234.300,235.400,236.500,231.000,1,0,4
61.600,61.600,67.100,66.000,67.100,66.000,67.100,68.200,89.100,146.300,234.300,235.400,236.500,231.000,229.900,1,0,4
61.600,67.100,66.000,67.100,66.000,67.100,68.200,89.100,146.300,234.300,235.400,236.500,231.000,229.900,228.800,1,0,4
67.100,66.000,67.100,66.000,67.100,68.200,89.100,146.300,234.300,235.400,236.500,231.000,229.900,228.800,220.000,1,0,4
66.000,67.100,66.000,67.100,68.200,89.100,146.300,234.300,235.400,236.500,231.000,229.900,228.800,220.000,220.000,1,0,4
67.100,66.000,67.100,68.200,89.100,146.300,234.300,235.400,236.500,231.000,229.900,228.800,220.000,220.000,163.900,1,0,4
66.000,67.100,68.200,89.100,146.300,234.300,235.400,236.500,231.000,229.900,228.800,220.000,220.000,163.900,225.500,1,0,4
67.100,68.200,89.100,146.300,234.300,235.400,236.500,231.000,229.900,228.800,220.000,220.000,163.900,225.500,195.800,1,0,4
68.200,89.100,146.300,234.300,235.400,236.500,231.000,229.900,228.800,220.000,220.000,163.900,225.500,195.800,209.000,1,0,4
89.100,146.300,234.300,235.400,236.500,231.000,229.900,228.800,220.000,220.000,163.900,225.500,195.800,209.000,196.900,1,0,4
146.300,234.300,235.400,236.500,231.000,229.900,228.800,220.000,220.000,163.900,225.500,195.800,209.000,196.900,215.600,1,0,4
